,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text,lang
481,Papineau,ChdDSUhNMG9nS0VJQ0FnSUNnNE5fSDFnRRAB,Jim Dymond,https://www.google.com/maps/contrib/113522761669161878442/reviews?hl=en-CA,4 years ago,2021-06-30 00:49:24.402806,4.0,708,One of the deeper located Metro stations if the escalator is out bit of a trek otherwise pretty clean and centrally located to East End Of The Village when you come out there's a taxi stand and bus interchange as well as a Metro Food Store and small mom top stores surrounding,en
482,Papineau,ChZDSUhNMG9nS0VJQ0FnSUR3cktUSk13EAE,Dee Tread,https://www.google.com/maps/contrib/105361511281588183395/reviews?hl=en-CA,2 years ago,2021-06-30 00:49:24.404047,2.0,304,Basic stop. Area is in Ok not the safest area but not the worst area,en
483,Papineau,ChZDSUhNMG9nS0VJQ0FnSURRaFo2WUtnEAE,Vg G,https://www.google.com/maps/contrib/114092399265107358982/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.406191,4.0,755,The metro has a park just outside with benches.,en
484,Papineau,ChZDSUhNMG9nS0VJQ0FnSUNnNTQtX2JBEAE,TRAINS4EVER,https://www.google.com/maps/contrib/109078602743866009815/reviews?hl=en-CA,4 years ago,2021-06-30 00:49:24.407405,2.0,42,"At platform level, one's first impression of this station is another initial-system station with mediocre styling and decoration. This strangely-coloured, 1960s-vintage tile pattern, mostly split-pea tan mixed with a variety of tertiary colours, continues all the way along the platforms in the mined trainroom and up the considerable length of the escalator to the street-level ticket hall. The station is saved from being boring by two things. The first is the wonderful and symbolic mural commemorating the great uprising of 1837. The central panel of the mural commemorates Louis-Joseph Papineau, leader of the uprising in Lower Canada (now Quebec), and occupies the wall at the end of the bridge leading to the Angrignon platform. The other two murals, on the walls between the tunnel vault and the ceiling on either side of the bridge, make up a timeline of the rebellion's events.",en
485,Papineau,ChZDSUhNMG9nS0VJQ0FnSUN3elpMeE13EAE,Loim Hen,https://www.google.com/maps/contrib/113061417836683268885/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.408740,3.0,1,Correct.,en
486,Papineau,ChZDSUhNMG9nS0VJQ0FnSUNVckthY2F3EAE,kevin dong,https://www.google.com/maps/contrib/100241863931020057515/reviews?hl=en-CA,a year ago,2021-06-30 00:49:24.410106,3.0,230,Unclean.,en
487,Papineau,ChdDSUhNMG9nS0VJQ0FnSUNnLVBLRjZRRRAB,Gabriel,https://www.google.com/maps/contrib/113780788396860666307/reviews?hl=en-CA,4 years ago,2021-06-30 00:49:24.418583,3.0,201,No mobile network at this station yet :( Also not the prettiest,en
488,Papineau,ChdDSUhNMG9nS0VJQ0FnSUN3anR6NnRRRRAB,Alexander Abruzzese-Goyette,https://www.google.com/maps/contrib/116534434654576987576/reviews?hl=en-CA,4 years ago,2021-06-30 00:49:24.420758,5.0,374,Clean station for an otherwise questionable neighborhood.,en
489,Papineau,ChdDSUhNMG9nS0VJQ0FnSUNnM0tIODB3RRAB,David Samson (Zexxia),https://www.google.com/maps/contrib/108584913221758596594/reviews?hl=en-CA,5 years ago,2021-06-30 00:49:24.421888,3.0,199,Ugly station,en
490,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURLZ3E2ZXhnRRAB,Monika Valentine,https://www.google.com/maps/contrib/107344414804798291864/reviews?hl=en-US,a month ago,2021-06-30 11:57:00.260841,1.0,4,"Has been under construction for at least 6 years to my knowledge. Always dirty, working crews around, unfinished concrete floors and walls, people being rude to the homeless... It serves the function it wants to, by being a central connector for three lines, but so would literally any other metro station if it were built to do so. Good location I guess.",en
491,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNDb2JYbFNBEAE,Boian Kolev,https://www.google.com/maps/contrib/105511356100388221918/reviews?hl=en-US,10 months ago,2021-06-30 11:57:00.261646,5.0,117,One of the best stations in the metro lines. Connects all downtown and very nice places to visit.,en
492,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURDaWMyaFF3EAE,G T,https://www.google.com/maps/contrib/118197338064822325460/reviews?hl=en-US,8 months ago,2021-06-30 11:57:00.262437,3.0,89,"Bright, newly renovated, less puzzling metro station.",en
493,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNxNl9iR3BRRRAB,Queen-Uzoma O,https://www.google.com/maps/contrib/112183472496978036957/reviews?hl=en-US,a week ago,2021-06-30 11:57:00.263232,5.0,234,Center of Montreal Meeting place,en
494,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURpMmQyVW9RRRAB,Dilberjit Singh,https://www.google.com/maps/contrib/114557700019823476996/reviews?hl=en-US,6 months ago,2021-06-30 11:57:00.264282,4.0,2,Nice place for public transport,en
495,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNJbnMtanp3RRAB,Chetan Vaholiya,https://www.google.com/maps/contrib/114890326250188996648/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.265631,5.0,23,"If I talking about the inside metro of berri then it is too rushed because this metro is a junction of most off metro station.
If you are punctual and prefer always to be on time then make sure distribute some minute for this place. Reason is too much public.
Also there is Security presents so they guide and help you if you need. Other benefit is that there is also police security available some time for public safety so you are safe over metro station.
If i talking about outside of metro then it is a place and also there is one biggest public library available in that we can use upto two hours computer and also we can borrow books for our reading hobbies. This place is very peaceful and clam for those who are looking for this type of atmosphere and as per my thunking once you have to visit Berri Uqam inside and outside so you will get good experience.",en
496,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNDdTlxS3dRRRAB,Kelly Ingabire,https://www.google.com/maps/contrib/109630604688642632381/reviews?hl=en-US,9 months ago,2021-06-30 11:57:00.267393,2.0,2,"I was coming from work  around 10 p.m, and I met a guy who was drunk and smell drugs. He started following me....I changed almost 3 times my place in the subway cause He was keeping coming seating next me...I was afraid and hoping  I was going to find a security agent when I will get out of the subway. But I found nobody, luckily for me I met one of my friend , I told her about the guy and she faked accompanying me. It s was awful....think that we should have available security agent in subways especially late evening.",en
497,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURNdGZHWTZnRRAB,Juliana Amauchi,https://www.google.com/maps/contrib/109356499202833090200/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.268195,5.0,56,"This station is especial because of the library!! So beautiful, silent and clean! BAnQ was my favorite place to study when I lived in Montreal 🤓",en
498,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURVaG91X01REAE,AVIE SPA,https://www.google.com/maps/contrib/112344732470315249144/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.268985,4.0,81,"the most important metro station. It connects all of downtown together. If your here, your not lost. It can be a bit grimy down there. protect your wallets.",en
499,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNpMWF6SThnRRAB,MOHAMMADREZA ELAHIKIA,https://www.google.com/maps/contrib/110175296546641017559/reviews?hl=en-US,7 months ago,2021-06-30 11:57:00.269772,3.0,16,I give 3 stars because I was looking for ' lost items service' but no sign was neither information or front desk.,en
500,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNxaU02VzdnRRAB,Kongne Jennifer,https://www.google.com/maps/contrib/109671482904642535476/reviews?hl=en-US,a month ago,2021-06-30 11:57:00.270558,4.0,47,Good,en
501,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUMwdi1DdnBnRRAB,Kay Jay,https://www.google.com/maps/contrib/104413275662758900737/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.271346,5.0,28,The one thing I must say is that subway system in Montreal is amazingly clean! And it smelled great!,en
502,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUQwcGF6NEtBEAE,steve Galipeau-Hervieux,https://www.google.com/maps/contrib/102061848280741995644/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.272521,4.0,77,Well designed and easy to navigate but not very handicap friendly,en
503,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUQwaG83aHBRRRAB,Maxime Paquet,https://www.google.com/maps/contrib/111421299537703191237/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.273322,3.0,677,Regular subway station. Close from many great places though.,en
504,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNjeGR1N0pBEAE,Ivan Josue Naranjo,https://www.google.com/maps/contrib/102619186085340294417/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.274143,5.0,232,Clean subways at least not the same as new York coney island or cdmx xx,en
505,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURVdElHV2N3EAE,Olinto Mendez,https://www.google.com/maps/contrib/117908485767056061736/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.274929,4.0,78,"The Montreal transport system a worthy reflection of the country, Order, Punctuality and neatness are its major distinctions.",en
506,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUQwazRfUVBREAE,Sam Totah (montrealsam),https://www.google.com/maps/contrib/106907973676461781259/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.275752,3.0,365,A hula hula meeting & metro transfer spot. You can reach the main library from inside. You can get out and walk in the main french quarter of the city st.denis street! Summer the best outside environment! Count the days during summer. Or join the parc just outside the metro.now decide what really you want to do for the next 2hrs. And you can do it while on the spot. The city is yours. Plenty of Gov't offices where waiting is de rigueur. By pass all these and rush for the gay centre to grab a beer or coffee or a light meal. The world is yours for watching. The extra pay is not exorbitant even if you are jobless or homeless. That is in short the other side of montreal you have to experience at least 2x3 times a year. Then you can call yourself proudly I am a montrealer! Enjoy your walks in 4 directions!,en
507,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURVMnVHZDBBRRAB,Olivier Labrie,https://www.google.com/maps/contrib/104532935931992787181/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.276539,5.0,135,"Let's be honest, ton's of people go thru this metro eveyday. I have been using this station as a hub for a few months now. yes, it can be a bit smelly at some places due to the amount of people that go thru that station but I always feel safe. Metros are normally on time (like everybody and everything else in Canada) and people are friendly. There are some construction going on almost all the time but IT'S MONTREAL, there's always something under construction. Out of the metro you'll be on Saint Catherine street, where there is a ton of things to do and some concerts right at the metro's door.",en
508,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURZZzRLSEt3EAE,mehbub issak,https://www.google.com/maps/contrib/102585323478829360941/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.277324,4.0,177,"This station was recently renovated...set in a  downtown location ...connected to the national library, Intercity and USA bus terminal,a university,interchange metro lines,...",en
509,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURNLTh5VC13RRAB,Aboulfad,https://www.google.com/maps/contrib/114610287003076868131/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.278135,1.0,13,Constant lineups and delays towards downtown. People packed like in Tokyo.,en
510,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNVaF9HY2hnRRAB,Charbel Abou Naccoul,https://www.google.com/maps/contrib/101791840438124160941/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.279246,5.0,63,"Well Berri is the only metro station that connects 3 lines in Montreal :Orange, green and most importantly YELLOW that takes you to park Jean drapeau where you have swimming pools and the Famous Piknik Electronik for all those Techno music lover who wanna dance surrounded by nature and trees! Yellow line also takes you to the amazing  La Ronde (a Six Flags park)",en
511,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNzNi1EeWJREAE,Leonardo De Lozane,https://www.google.com/maps/contrib/100410545145721944399/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.280043,3.0,4,"smells like pee lol, bit its ok",en
512,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUMwX1lEdy1RRRAB,Mostafa Azimi,https://www.google.com/maps/contrib/103299551157600612670/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.280846,4.0,107,"Montreal have good public transportation, Berri uqam have elevator and Luggage storage with good price, so you can leave bag there and freely go around the city with metro instead of expensive Uber",en
513,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNJOXBQeUV3EAE,Eyal Simon,https://www.google.com/maps/contrib/114242272843999491086/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.281644,2.0,81,"Its big. You get easily confused. Many people, staff always busy and rushing, drug dealers and homeless people at everyspot asking you as soon as you stop what you want to buy and warning you its their turf notnto buy from anyone. A good place to carry a knife if you ask me.",en
514,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURTbXAtRFVnEAE,Harman Bassi,https://www.google.com/maps/contrib/105729912981950453914/reviews?hl=en-US,6 months ago,2021-06-30 11:57:00.282449,5.0,14,Good,en
515,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNVejZpSkRREAE,Manuel Ortega,https://www.google.com/maps/contrib/117772959627975295243/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.283255,5.0,2,Place great and many easy.,en
516,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNNMzYyQThRRRAB,Maria Mermolia,https://www.google.com/maps/contrib/106537925876384313934/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.284053,5.0,119,Being under upgrading in the heart of the village,en
517,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNVM2QyUTlRRRAB,Khalid,https://www.google.com/maps/contrib/116226307779871476271/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.284901,5.0,81,You have to know this station if you're staying in Montreal for at leats 2 days,en
518,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNRd3IyYWh3RRAB,Roland Katay,https://www.google.com/maps/contrib/103387933661927297175/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.285707,4.0,15,Not bad but for a metro station coffee shopsin case you need one quick and more,en
519,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURvcS1hUDdnRRAB,Robert Ladouceur,https://www.google.com/maps/contrib/107653082610835770280/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.286552,1.0,109,"Another dirty, disorganized, over crowded metro station, with no police supervision. Did not feel safe there.",en
520,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNnbU9TeHh3RRAB,kenadanamana,https://www.google.com/maps/contrib/105121402563726222661/reviews?hl=en-US,3 years ago,2021-06-30 11:57:00.287349,5.0,208,Great metro station full of action. Theirs also some small shops to kill time while you wait for people,en
521,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURZLUx2TTBnRRAB,Sophia Naumova,https://www.google.com/maps/contrib/118412920553467286433/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.288142,2.0,8,Does not feel safe,en
522,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUQwM3NPQ1lBEAE,Tentitus,https://www.google.com/maps/contrib/101239176268235291310/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.288937,4.0,16,Nice and roomy.,en
523,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNJMVpxek9REAE,rufo valencia,https://www.google.com/maps/contrib/104163244506611676047/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.289728,2.0,117,"This station is one of the most importain the city, yet aesthetically is a disaster. Not only it is always dirty but has this overwhelming aura of sadness. The ceilings are grey, the walls are grey, the floor is grey. There is abandoned restaurant furniture collecting dust on one of the exits. With such lack of colours and life, in winter this station is almost an invitation to commit suicide. There are amazing artist in the city, street artist that could bring some light and life to this sad place. Just take the exit to Place Dupuis to confirm this awful dullness, this crying need of color and life. This station does not do justice to the city or the artist that call Montreal home.",en
524,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURraTU3aVlREAE,Gab Paquette,https://www.google.com/maps/contrib/106553031153176970479/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.290573,1.0,23,"Mean workers...
Crack heads all around...
Worst metro station in all mtl",en
525,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURzOHV5Mk1nEAE,Kain B. Al,https://www.google.com/maps/contrib/118025797415302323769/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.291462,5.0,50,Very efficient!!,en
526,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURZcnBEM0dnEAE,Eric Vanh,https://www.google.com/maps/contrib/117554321309423092855/reviews?hl=en-US,2 years ago,2021-06-30 11:57:00.292374,4.0,172,"Central and crowded, this is the station where most lines cross. And the only station to get on the south shore. Most STM user services are here too.",en
527,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNBcklpa3dnRRAB,Shady Bee,https://www.google.com/maps/contrib/106303466024926836795/reviews?hl=en-US,3 years ago,2021-06-30 11:57:00.293170,3.0,1,Decent metro.stop. Get off here if you want to walk the gay village,en
